Account,CUSIP,TodayRealizedPL,MTDRealizedPL,YTDRealizedPL,Today_FundingInterest,MTDFundingInterest,YTDFundingInterest,TodayCouponInterest,MTDCouponInterest,YTDCouponInterest,TodayCouponPayment,MTDCouponPayment,YTDCouponPayment,TodayPrincipalPaydown,MTDPrincipalPaydown,YTDPrincipalPaydown
66TX99CP,912796ZD4,0.000000,978.210000,978.210000,0.000000,-850.580000,-850.580000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,912796ZG7,0.000000,0.000000,822.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,912796ZN2,0.000000,939.640000,1479.980000,0.000000,-843.910000,-843.910000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,912796ZQ5,0.000000,0.000000,110.070000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,912796ZR3,0.000000,0.000000,773.140000,0.000000,0.000000,-824.730000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,912796ZU6,0.000000,0.000000,47672.730000,0.000000,0.000000,-27270.850000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,912797FA0,0.000000,0.000000,27426.780180,0.000000,0.000000,-26250.290000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,912797FB8,0.000000,0.000000,130.870000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,912797FH5,0.000000,0.000000,-506.790000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,912797FK8,0.000000,0.000000,139.240000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,912797FQ5,0.000000,0.000000,8174.280000,0.000000,0.000000,-4085.320000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,912797FT9,0.000000,0.000000,1531.520000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,912797FZ5,0.000000,0.000000,106.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,912797GA9,0.000000,0.000000,7552.160040,0.000000,0.000000,-5369.070000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,912797GE1,0.000000,927.070000,927.070000,0.000000,-839.910000,-839.910000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,912797GJ0,0.000000,0.000000,36241.059881,0.000000,0.000000,-34415.120000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,912797GP6,0.000000,891.050000,891.050000,0.000000,-840.420000,-840.420000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,912797HD2,0.000000,731.220000,9577.230000,0.000000,-686.780000,-5337.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,9128282A7,0.000000,0.000000,-1074.769990,0.000000,0.000000,0.000000,0.000000,0.000000,396.470059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,9128282U3,0.000000,29.460000,755.220000,0.000000,0.000000,0.000000,0.000000,4.640000,274.630000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,9128283P3,0.000000,0.000000,73.729999,0.000000,0.000000,0.000000,0.000000,0.000000,6.339998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,9128283V0,0.000000,23.350000,23.350000,0.000000,0.000000,0.000000,0.000000,3.400000,3.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,9128284F4,0.000000,0.000000,1432.160000,0.000000,0.000000,0.000000,0.000000,0.000000,210.280000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,9128284M9,0.000000,18.990000,18.990000,0.000000,0.000000,0.000000,0.000000,3.910000,3.910000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,9128284Z0,0.000000,4.190000,4.190000,0.000000,0.000000,0.000000,0.000000,0.760000,0.760000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,9128285C0,0.000000,2576.660000,2576.660000,0.000000,-481.110000,-481.110000,0.000000,258.270000,258.270000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,9128285D8,0.000000,0.000000,6084.990000,0.000000,0.000000,-1061.920000,0.000000,0.000000,628.580000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,9128286G0,0.000000,0.000000,5497.680000,0.000000,0.000000,3521.890000,0.000000,0.000000,-1628.180000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,9128286L9,807.760000,807.760000,807.760000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,9128286R6,0.000000,0.000000,4258.820000,0.000000,0.000000,-3817.740000,0.000000,0.000000,1546.570000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,9128286X3,0.000000,0.000000,7989.740000,0.000000,0.000000,-544.440000,0.000000,0.000000,220.630000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,912828B66,0.000000,0.000000,16590.420382,0.000000,0.000000,-36572.190000,0.000000,0.000000,18962.843948,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,912828D56,0.000000,0.000000,23482.800365,0.000000,0.000000,-34828.840000,0.000000,0.000000,15895.442204,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,912828S35,0.000000,0.000000,324019.860000,0.000000,0.000000,-448680.500000,0.000000,0.000000,133900.990000,0.000000,0.000000,44577.500000,0.000000,0.000000,0.000000
66TX99CP,912828T91,0.000000,0.000000,6348.220044,0.000000,0.000000,-2696.570000,0.000000,0.000000,807.370217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,912828V98,0.000000,0.000000,-1013.069990,0.000000,0.000000,0.000000,0.000000,0.000000,598.680090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,912828W71,0.000000,0.000000,13640.410035,0.000000,0.000000,-4608.950000,0.000000,0.000000,2432.860093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,912828XT2,0.000000,0.000000,46949.540275,0.000000,0.000000,-61848.180000,0.000000,0.000000,-259620.077388,0.000000,0.000000,282930.000000,0.000000,0.000000,0.000000
66TX99CP,912828XX3,0.000000,0.000000,46260.119711,0.000000,0.000000,-52674.040000,0.000000,0.000000,19399.298028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,912828XZ8,0.000000,24.950000,12369.620172,0.000000,0.000000,-8714.910000,0.000000,3.740000,5384.930364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,912828Y61,0.000000,0.000000,893.490000,0.000000,0.000000,0.000000,0.000000,0.000000,52.260000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,912828Y87,0.000000,0.000000,1864.610000,0.000000,0.000000,0.000000,0.000000,0.000000,77.350000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,912828YH7,0.000000,19.350000,1354.730000,0.000000,0.000000,-360.700000,0.000000,2.660000,-18313.940000,0.000000,0.000000,18472.500000,0.000000,0.000000,0.000000
66TX99CP,912828YM6,0.000000,8.530000,251.450000,0.000000,0.000000,0.000000,0.000000,2.450000,69.080000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,912828YV6,0.000000,0.000000,1124.909780,0.000000,0.000000,-21004.790000,0.000000,0.000000,-80263.390000,0.000000,0.000000,86437.500000,0.000000,0.000000,0.000000
66TX99CP,912828YY0,0.000000,0.000000,15.830000,0.000000,0.000000,0.000000,0.000000,0.000000,2.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,912828Z52,0.000000,0.000000,182.530000,0.000000,0.000000,0.000000,0.000000,0.000000,62.110000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,912828ZC7,0.000000,0.000000,889.290000,0.000000,0.000000,0.000000,0.000000,0.000000,175.450000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,912828ZF0,0.000000,0.000000,17314.719877,0.000000,0.000000,-8698.800000,0.000000,0.000000,981.889694,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,912828ZL7,0.000000,0.000000,270.740000,0.000000,0.000000,0.000000,0.000000,0.000000,16.740000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,912828ZN3,0.000000,0.000000,6421.469907,0.000000,0.000000,-1393.600000,0.000000,0.000000,145.059823,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,912828ZP8,0.000000,0.000000,3256.430000,0.000000,0.000000,-1805.110000,0.000000,0.000000,43.840000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,912828ZU7,0.000000,0.000000,-3354.490000,0.000000,0.000000,0.000000,0.000000,0.000000,23.330000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,912828ZW3,0.000000,0.000000,2987.420000,0.000000,0.000000,-844.550000,0.000000,0.000000,38.530000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,912828ZY9,0.000000,0.000000,73943.990000,0.000000,0.000000,-60862.360000,0.000000,0.000000,1452.890000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,91282CAB7,0.000000,0.000000,12244.749814,0.000000,0.000000,-11038.890000,0.000000,0.000000,562.119750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,91282CAJ0,0.000000,0.000000,1078.890000,0.000000,0.000000,0.000000,0.000000,0.000000,36.520000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,91282CAT8,0.000000,0.000000,305.660000,0.000000,0.000000,0.000000,0.000000,0.000000,11.210000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,91282CAW1,0.000000,0.000000,665566.530000,0.000000,0.000000,-685329.800000,0.000000,0.000000,31403.990000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,91282CAZ4,0.000000,0.000000,20221.289759,0.000000,0.000000,-22702.030000,0.000000,0.000000,-22811.520000,0.000000,0.000000,24566.250000,0.000000,0.000000,0.000000
66TX99CP,91282CBA8,0.000000,0.000000,1090.700000,0.000000,0.000000,0.000000,0.000000,0.000000,11.640000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,91282CBQ3,0.000000,0.000000,37287.570000,0.000000,0.000000,-33660.270000,0.000000,0.000000,3332.140000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,91282CBT7,0.000000,0.000000,302.490000,0.000000,0.000000,-75.380000,0.000000,0.000000,10.520000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,91282CBU4,0.000000,0.000000,99380.980000,0.000000,0.000000,-98069.510000,0.000000,0.000000,2572.860000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,91282CBW0,0.000000,0.000000,16316.700000,0.000000,0.000000,-10212.610000,0.000000,0.000000,1641.960000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,91282CBX8,0.000000,0.000000,2877.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,91282CCG4,0.000000,0.000000,44166.440000,0.000000,0.000000,-41298.230000,0.000000,0.000000,1985.480000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,91282CCK5,0.000000,0.000000,222281.190000,0.000000,0.000000,-204061.930000,0.000000,0.000000,4897.340000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,91282CCL3,0.000000,0.000000,3739.980000,0.000000,0.000000,-533.560000,0.000000,0.000000,34.880000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,91282CCN9,0.000000,0.000000,13877.810000,0.000000,0.000000,-4309.010000,0.000000,0.000000,100.440000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,91282CCU3,0.000000,0.000000,34320.880000,0.000000,0.000000,-28018.360000,0.000000,0.000000,643.760000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,91282CDA6,0.000000,0.000000,8279.970000,0.000000,0.000000,-7670.510000,0.000000,0.000000,371.350000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,91282CDD0,0.000000,0.000000,6083.200000,0.000000,0.000000,-1843.830000,0.000000,0.000000,151.810000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,91282CDK4,0.000000,0.000000,27092.429739,0.000000,0.000000,-24844.380000,0.000000,0.000000,-82538.400000,0.000000,0.000000,88887.500000,0.000000,0.000000,0.000000
66TX99CP,91282CDM0,0.000000,0.000000,83025.069936,0.000000,0.000000,-70856.000000,0.000000,0.000000,-80913.439993,0.000000,0.000000,87725.000000,0.000000,0.000000,0.000000
66TX99CP,91282CDR9,0.000000,6857.190000,8099.900000,0.000000,0.000000,-630.510000,0.000000,0.000000,130.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,91282CDV0,0.000000,0.000000,6464.460000,0.000000,0.000000,-3829.990000,0.000000,0.000000,779.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,91282CDZ1,0.000000,0.000000,35867.830315,0.000000,0.000000,-45148.290000,0.000000,0.000000,13415.471846,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,91282CEA5,0.000000,0.000000,2204.970000,0.000000,0.000000,0.000000,0.000000,0.000000,387.680000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,91282CEG2,0.000000,3119.890000,11141.850000,0.000000,-890.460000,-3125.860000,0.000000,365.780000,1298.970000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,91282CEK3,0.000000,2639.830000,2916.840000,0.000000,-929.980000,-929.980000,0.000000,415.080000,564.960000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,91282CEQ0,0.000000,0.000000,6043.160000,0.000000,0.000000,-399.510000,0.000000,0.000000,188.990000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,91282CER8,0.000000,3354.290000,13432.770030,0.000000,-1059.220000,-5063.770000,0.000000,478.150000,-35278.589637,0.000000,0.000000,37712.500000,0.000000,0.000000,0.000000
66TX99CP,91282CEX5,0.000000,835.130000,2170.800000,0.000000,-514.900000,-514.900000,0.000000,285.000000,850.790000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,91282CFA4,0.000000,38.950000,187.680000,0.000000,0.000000,0.000000,0.000000,9.370000,120.420000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,91282CFE6,0.000000,0.000000,38290.670138,0.000000,0.000000,-39492.060000,0.000000,0.000000,23706.833276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,91282CFN6,0.000000,319.320000,790.000000,0.000000,-307.900000,-1182.890000,0.000000,226.790000,947.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,91282CFX4,0.000000,23.300000,23.300000,0.000000,0.000000,0.000000,0.000000,5.780000,5.780000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,91282CGD7,0.000000,15.330000,15.330000,0.000000,0.000000,0.000000,0.000000,5.780000,5.780000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,91282CGG0,0.000000,0.000000,42.110000,0.000000,0.000000,0.000000,0.000000,0.000000,156.340000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,91282CGL9,0.000000,0.000000,-46.189974,0.000000,0.000000,-4987.560000,0.000000,0.000000,3762.210783,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,91282CGN5,0.000000,10.820000,10.820000,0.000000,0.000000,0.000000,0.000000,6.350000,6.350000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,91282CGU9,0.000000,878.290000,1778.350000,0.000000,-467.410000,-1345.250000,0.000000,322.380000,982.190000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,91282CHD6,0.000000,19.210000,19.210000,0.000000,0.000000,0.000000,0.000000,5.810000,5.810000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99CP,91282CHN4,0.000000,6.860000,6.860000,0.000000,0.000000,0.000000,0.000000,6.450000,6.450000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,010824HW3,0.000000,0.000000,1880.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,016059DL8,0.000000,0.000000,-672.599997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,022555UN4,0.000000,0.000000,889.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,032556ND0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2500.000000,2500.000000,0.000000,0.000000,0.000000
66TX99DJ,032556NH1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7750.000000,7750.000000,0.000000,0.000000,0.000000
66TX99DJ,034161BE8,0.000000,0.000000,499.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,043303FA9,0.000000,0.000000,2952.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,04988PBH4,0.000000,566.000000,566.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,04988PCD2,0.000000,0.000000,41.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,07014YCQ5,0.000000,0.000000,1486.800001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,072024VC3,0.000000,0.000000,492.699999,0.000000,0.000000,0.000000,0.000000,0.000000,25.560000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,072024VD1,0.000000,326.000000,326.000000,0.000000,0.000000,0.000000,0.000000,11.110000,11.110000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,072024VG4,0.000000,0.000000,1207.500000,0.000000,0.000000,0.000000,0.000000,0.000000,21.110000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,073842EA0,0.000000,0.000000,1275.600003,0.000000,0.000000,0.000000,0.000000,0.000000,137.780014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,079113CH7,0.000000,0.000000,315.400002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,088006JE2,0.000000,0.000000,431.900005,0.000000,0.000000,0.000000,0.000000,0.000000,64.440019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,088023HX7,0.000000,0.000000,403.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,088023JC1,0.000000,0.000000,1287.799993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,089347BX5,0.000000,0.000000,504.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,103285LR1,0.000000,0.000000,-2078.499999,0.000000,0.000000,0.000000,0.000000,0.000000,11.810000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,10973RDT6,0.000000,0.000000,1537.350000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,119097DH3,0.000000,0.000000,575.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,12145LCZ5,0.000000,0.000000,657.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,124110EZ6,0.000000,0.000000,567.000000,0.000000,0.000000,0.000000,0.000000,0.000000,116.670000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,124637KP3,0.000000,0.000000,269.800000,0.000000,0.000000,0.000000,0.000000,0.000000,29.590000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,127109PR1,0.000000,0.000000,827.500000,0.000000,0.000000,0.000000,0.000000,0.000000,166.670000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,130179QW7,0.000000,0.000000,-306.599997,0.000000,0.000000,0.000000,0.000000,0.000000,638.190056,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,130179TK0,0.000000,0.000000,1619.250000,0.000000,0.000000,0.000000,0.000000,0.000000,59.030000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,13032UFJ2,0.000000,0.000000,513.200005,0.000000,0.000000,0.000000,0.000000,0.000000,291.670003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,13034AJS0,0.000000,0.000000,355.200000,0.000000,0.000000,0.000000,0.000000,0.000000,16.660000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,13048VME5,0.000000,0.000000,417.300000,0.000000,0.000000,0.000000,0.000000,0.000000,-3195.830000,0.000000,0.000000,3250.000000,0.000000,0.000000,0.000000
66TX99DJ,13057EGH1,0.000000,368.000000,368.000000,0.000000,0.000000,0.000000,0.000000,111.110000,111.110000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,13063C6T2,0.000000,429.000000,429.000000,0.000000,0.000000,0.000000,0.000000,16.670000,16.670000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,13063CX70,0.000000,0.000000,181.800000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,13063D4B1,0.000000,0.000000,1277.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,13063DBR8,0.000000,0.000000,-4849.799992,0.000000,0.000000,0.000000,0.000000,0.000000,-3502.779909,0.000000,0.000000,4250.000000,0.000000,0.000000,0.000000
66TX99DJ,13063DCH9,0.000000,0.000000,385.000000,0.000000,0.000000,0.000000,0.000000,0.000000,77.790000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,13063DEF1,0.000000,0.000000,760.250000,0.000000,0.000000,0.000000,0.000000,0.000000,94.450000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,13063DH68,0.000000,0.000000,160.600000,0.000000,0.000000,0.000000,0.000000,0.000000,337.510000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,13063DKC1,0.000000,0.000000,530.400000,0.000000,0.000000,0.000000,0.000000,0.000000,141.670000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,13063DLF3,0.000000,0.000000,-2357.099999,0.000000,0.000000,0.000000,0.000000,0.000000,603.470007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,13063DN79,0.000000,0.000000,372.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,13063DSB5,0.000000,-4437.999999,-4392.199997,0.000000,0.000000,0.000000,0.000000,350.000020,352.780060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,13063DTF5,0.000000,0.000000,786.800000,0.000000,0.000000,0.000000,0.000000,0.000000,19.440000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,13063DU55,0.000000,0.000000,840.150002,0.000000,0.000000,0.000000,0.000000,0.000000,35.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,13063DUC0,0.000000,0.000000,885.950000,0.000000,0.000000,0.000000,0.000000,0.000000,20.130000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,13063DZV3,0.000000,0.000000,1124.250004,0.000000,0.000000,0.000000,0.000000,0.000000,166.670049,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,13067WCZ3,0.000000,0.000000,213.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.560000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,13067WLW0,0.000000,0.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3038.190000,0.000000,0.000000,3125.000000,0.000000,0.000000,0.000000
66TX99DJ,13067WSP8,0.000000,0.000000,580.800000,0.000000,0.000000,0.000000,0.000000,0.000000,13.330000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,13067WSQ6,0.000000,0.000000,382.200000,0.000000,0.000000,0.000000,0.000000,0.000000,46.660000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,13068L5J0,0.000000,0.000000,412.800000,0.000000,0.000000,0.000000,0.000000,0.000000,116.670000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,13068L5R2,0.000000,0.000000,795.050010,0.000000,0.000000,0.000000,0.000000,0.000000,-3437.229828,0.000000,0.000000,4000.000000,0.000000,0.000000,0.000000
66TX99DJ,13068L6N0,0.000000,0.000000,91.350001,0.000000,0.000000,0.000000,0.000000,0.000000,43.750013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,13068L8B4,0.000000,-2053.099990,-3230.599988,0.000000,0.000000,0.000000,0.000000,1120.140905,1203.470045,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,13068L8D0,592.000000,592.000000,592.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66TX99DJ,13068LW43,0.000000,0.000000,18.150003,0.000000,0.000000,0.000000,0.000000,0.000000,389.580013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
